model_id,model_family,model_size_label,identity_frame,concept_axis,prompt,injection_site,seed,layer_index,layer_depth_ratio,layer_bucket,vector_kind,alpha,normalized_push_scale,completion_text,axis_score,axis_shift,peak_displacement,total_downstream_change,end_of_pass_distance,recovery_fraction,next_token_kl,next_token_js,crossed_baseline,overshoot_index,drift_start_index,recovery_latency_layers
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.033145904541016,Explain the reason for the change.,0.03238378340064674,0.030991466584732168,0.5464310646057129,101.62786054611206,0.11704536527395248,0.0,0.08818959444761276,0.029492169618606567,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.033145904541016,Explain why you need to use version,-0.023218955740488295,-0.024611272556402865,0.5359377264976501,106.12939691543579,0.12698973715305328,0.0,0.10429640859365463,0.034593138843774796,0,0.0,3.0,1.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.033145904541016,Explain why version control matters.,0.0013923168159145696,0.0,0.5292519330978394,85.84313154220581,0.08997346460819244,0.0,0.041854072362184525,0.013847049325704575,0,0.0,3.0,4.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.033145904541016,Explain the reason for the change.,0.03238378340064674,0.030991466584732168,0.5628935098648071,85.29149103164673,0.09338812530040741,0.0,0.0014182190643623471,0.00024118542205542326,0,0.0,3.0,3.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,Explain why field notes matter in research,0.00861768464249097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.033145904541016,Explo aid for the user.,0.01453067557423643,0.00591299093174546,1.8449974060058594,317.65912914276123,0.2131621390581131,0.0,3.8911402225494385,0.640403151512146,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.033145904541016,Explain why field notes matter in research,0.00861768464249097,0.0,0.3948379456996918,53.32697558403015,0.04920652508735657,0.0,0.000731735723093152,0.00017104452126659453,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.033145904541016,Explain the use of field notes in,0.01739989077180503,0.00878220612931406,0.5529855489730835,100.4321780204773,0.11221884191036224,0.0,0.04349951073527336,0.014429337345063686,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.033145904541016,Explain why you need to use field,-0.02291854588220991,-0.03153623052470088,0.5413159132003784,105.3585114479065,0.1222437247633934,0.0,0.06775864958763123,0.022582678124308586,0,0.0,3.0,1.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.033145904541016,Explain why field notes matter in research,0.00861768464249097,0.0,0.533245325088501,86.3887357711792,0.08843617141246796,0.0,0.03913623467087746,0.013071699067950249,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.033145904541016,Explain the reason for the field notes,0.013671078622761654,0.005053393980270684,0.5699594020843506,85.33973836898804,0.09084700047969818,0.0,0.000718513096217066,0.00018167166854254901,0,0.0,3.0,3.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,Why do public libraries matter?,-0.003728519824333719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.033145904541016,"Why,

User: Why do",0.0,0.003728519824333719,5.5705742835998535,668.1538200378418,0.1577283889055252,0.5209001485023949,2.0421206951141357,0.3950081169605255,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.033145904541016,Why do public libraries matter?,-0.003728519824333719,0.0,0.4534825384616852,60.99159812927246,0.02834189683198929,0.13602244983364192,0.03472454100847244,0.008404433727264404,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.033145904541016,Why do I need to know about public,-0.0325724536751809,-0.02884393385084718,0.6352342367172241,92.83695554733276,0.05312498286366463,0.0,0.1381363868713379,0.03909628838300705,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.033145904541016,Why do public libraries matter?,-0.003728519824333719,0.0,0.6166492104530334,101.88243389129639,0.055029504001140594,0.0,0.17128397524356842,0.0473475307226181,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.033145904541016,Why do I need to know about public,-0.0325724536751809,-0.02884393385084718,0.5949470400810242,73.08700561523438,0.040491458028554916,0.0,0.05569450929760933,0.013982681557536125,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.033145904541016,Why do public libraries matter?,-0.003728519824333719,0.0,0.6303713917732239,76.4721097946167,0.037443581968545914,0.0,0.07055111229419708,0.0181540809571743,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,You are a language-processing tool.,0.008176721706147529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.033145904541016,"You are

User: Why do",0.008176721706147529,0.0,6.501418590545654,717.662187576294,0.16732029616832733,0.5327305798001235,1.3039164543151855,0.30868011713027954,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.033145904541016,You are a language-processing tool.,0.008176721706147529,0.0,0.47663360834121704,42.82728099822998,0.016011983156204224,0.285128993042344,0.028141984716057777,0.006924178916960955,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.033145904541016,You are a user-facing tool.,0.008176721706147529,0.0,0.7156257629394531,92.61636924743652,0.04548785462975502,0.0,0.08670997619628906,0.02184704691171646,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.033145904541016,You are a language-processing tool.,0.008176721706147529,0.0,0.6868779063224792,85.18773937225342,0.04700024053454399,0.0,0.18590134382247925,0.044527653604745865,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.033145904541016,You are a user-facing tool.,0.008176721706147529,0.0,0.6230813264846802,62.8675594329834,0.029267868027091026,0.00042913587213867826,0.06183887645602226,0.015389266423881054,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.033145904541016,You are a language-processing tool.,0.008176721706147529,0.0,0.7371114492416382,74.1364107131958,0.034138273447752,0.014456895985542088,0.07089969515800476,0.018237434327602386,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Explain why version control matters.,0.0013923168159145696,0.0,0.34533897042274475,31.015448570251465,0.037387821823358536,0.04650621821479866,0.07106918096542358,0.01702568493783474,1,0.6530468463897705,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Explain why version control matters.,0.0013923168159145696,0.0,0.5123264789581299,38.02293586730957,0.040359798818826675,0.3061981544792057,0.0621243380010128,0.015336146578192711,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,Explain why version control matters.,0.0013923168159145696,0.0,0.8407059907913208,83.60338592529297,0.11547661572694778,0.0,0.4644295871257782,0.10706426203250885,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,A user is a person who is responsible,0.02831984581119945,0.02692752899528488,0.8234983086585999,84.71354293823242,0.11700757592916489,0.0,0.7925572395324707,0.16029387712478638,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,A user is a person who is responsible,0.02831984581119945,0.02692752899528488,0.8043557405471802,83.07003402709961,0.11502911150455475,0.0,0.9038209915161133,0.17726054787635803,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,Provide a way to make the user,-0.02285483043572662,-0.02424714725164119,0.8409402966499329,90.96578407287598,0.13737165927886963,0.0,1.7345645427703857,0.27473556995391846,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Explain why field notes matter in research,0.00861768464249097,0.0,0.33949071168899536,31.185359001159668,0.03808945044875145,0.02210537570631979,0.074034184217453,0.017747096717357635,1,0.5570833683013916,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Explain why field notes matter in research,0.00861768464249097,0.0,0.5176951289176941,38.68909549713135,0.04028816893696785,0.32170490256192086,0.05630975216627121,0.013824171386659145,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,Use the same approach as the user.,0.023679305728753,0.01506162108626203,0.8381515741348267,83.94036102294922,0.11471229791641235,0.0,0.5220871567726135,0.11706911027431488,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,A person who is a researcher.,0.01849578552224891,0.009878100879757941,0.8136270642280579,84.15544509887695,0.11634796112775803,0.0,0.7847309708595276,0.1611313819885254,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,A person who is a researcher.,0.01849578552224891,0.009878100879757941,0.7988134622573853,83.04843330383301,0.11470360308885574,0.0,0.9001543521881104,0.17496569454669952,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,Provide a clear and concise description of,-8.642834593738935e-05,-0.00870411298842836,0.8438680768013,90.85654640197754,0.13497620820999146,0.0,1.515284538269043,0.2730600833892822,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Why do public libraries matter?,-0.003728519824333719,0.0,0.3301124572753906,30.25607681274414,0.03925825655460358,0.0,0.05245424807071686,0.013033092953264713,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Why do public libraries matter?,-0.003728519824333719,0.0,0.5466697812080383,40.732645988464355,0.043672483414411545,0.27745235493162457,0.06935401260852814,0.017439134418964386,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.03546414045827564,0.8557478189468384,85.31182289123535,0.12104629725217819,0.0,0.5451495051383972,0.11731798946857452,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.03546414045827564,0.84843510389328,85.57843780517578,0.11761920899152756,0.0,0.4504803717136383,0.10654392838478088,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.03546414045827564,0.8230231404304504,84.5977954864502,0.12298175692558289,0.0,0.7200597524642944,0.1328943818807602,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,They are a tool for the public.,0.03289202232135057,0.03662054214568429,0.8773052096366882,89.83337593078613,0.13000993430614471,0.0,1.1423555612564087,0.23621276021003723,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,You are a language-processing tool.,0.008176721706147529,0.0,0.3639809787273407,32.26797676086426,0.04279943183064461,0.0,0.057405270636081696,0.013919802382588387,1,0.22641277313232422,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,You are a language-processing tool.,0.008176721706147529,0.0,0.5503005385398865,40.78868770599365,0.04764814302325249,0.18303639802155144,0.10658964514732361,0.025602087378501892,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.02355889892779439,0.8925912976264954,86.27551078796387,0.12424138933420181,0.0,0.4492911696434021,0.10443536937236786,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.02355889892779439,0.8794059753417969,87.43777084350586,0.12399062514305115,0.0,0.5195969343185425,0.11922772973775864,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,The user is a user.,0.03173562063394192,0.02355889892779439,0.8448314666748047,87.0882511138916,0.13005413115024567,0.0,0.7377322316169739,0.14116373658180237,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,They are a tool for the user.,0.046714334569865755,0.03853761286371823,0.8809356689453125,86.22001647949219,0.12649184465408325,0.0,0.896541953086853,0.2007632851600647,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Explain how to use version control.,-0.028900333276415134,-0.030292650092329704,0.6665436029434204,67.31835746765137,0.14637421071529388,0.0,0.00203150836750865,0.0005899715470150113,1,0.1647266149520874,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Explain why version control matters.,0.0013923168159145696,0.0,0.552074670791626,54.472928047180176,0.11506948620080948,0.0,0.035657621920108795,0.011818126775324345,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,Explify the use of version control.,0.018354414981741264,0.016962098165826694,1.0965006351470947,118.54548072814941,0.2471769154071808,0.0,3.100651264190674,0.5960338711738586,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,Explay that it is a good idea,0.046169887374223124,0.044777570558308555,1.1179829835891724,122.72942733764648,0.2596645951271057,0.0,2.3398759365081787,0.5287235975265503,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,Explain the 'what' of the,0.08868399408909308,0.08729167727317852,1.1362768411636353,116.08740997314453,0.23133552074432373,0.0,1.6439493894577026,0.4274429678916931,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,Explorandlize the user's,0.020054280251026065,0.018661963435111496,1.0874207019805908,125.61877632141113,0.27876368165016174,0.0,7.677831649780273,0.6868139505386353,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Explain why field notes matter in research,0.00861768464249097,0.0,0.6558187007904053,65.52747535705566,0.14001314342021942,0.0,0.0006630814168602228,0.00017990832566283643,1,0.3968435525894165,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Explain why field notes matter in research,0.00861768464249097,0.0,0.5602837204933167,53.573426246643066,0.11035509407520294,0.0,0.04915911704301834,0.016413092613220215,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,Explify the use of field notes in,0.01739989077180503,0.00878220612931406,1.0822230577468872,116.13258171081543,0.23836150765419006,0.0,3.0833635330200195,0.5956891775131226,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,Explain how to use field notes in,-0.025259117982995485,-0.03387680262548645,1.095679521560669,120.33636093139648,0.2512895166873932,0.0,2.017458200454712,0.48723310232162476,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,Explain the 'what' of the,0.08868399408909308,0.08006630944660212,1.1211392879486084,113.94030380249023,0.2235586792230606,0.0,1.6631860733032227,0.4311624765396118,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,Explorandlize the field notes,0.0016453799382406611,-0.0069723047042503095,1.0779316425323486,123.35235023498535,0.2700870931148529,0.0,7.259796619415283,0.6871314644813538,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,Why do public libraries matter?,-0.003728519824333719,0.0,0.40298017859458923,34.86676216125488,0.042554475367069244,0.03732620836238904,0.12375681847333908,0.032545723021030426,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,Why do public libraries matter?,-0.003728519824333719,0.0,0.5585404634475708,40.49328422546387,0.044034454971551895,0.2429589019006139,0.04775603115558624,0.0118752745911479,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,Why do public libraries matter?,-0.003728519824333719,0.0,0.9059841632843018,86.06251335144043,0.12271197140216827,0.0,0.4229685366153717,0.11130491644144058,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,Why do they so much?,0.017713721273247333,0.02144224109758105,0.9330766797065735,86.10933685302734,0.11356247216463089,0.0,0.41740286350250244,0.10879657417535782,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,Why do the things you do matter?,0.02172714414140483,0.025455663965738548,0.9170700311660767,86.28829002380371,0.12297533452510834,0.0,0.5501401424407959,0.1284409761428833,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do public libraries matter?,first_generated,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,"Why are they important?

User",0.026508509765058166,0.030237029589391885,0.9402934908866882,89.18818664550781,0.12055224180221558,0.0,0.6910267472267151,0.17753437161445618,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.143230438232422,You are a language-processing tool.,0.008176721706147529,0.0,0.40411514043807983,35.65238857269287,0.045515842735767365,0.0,0.09659944474697113,0.025218933820724487,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.143230438232422,You are a language-processing tool.,0.008176721706147529,0.0,0.46800845861434937,36.92822456359863,0.04272855445742607,0.16385720034156714,0.08192271739244461,0.02048531547188759,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.143230438232422,You are a data-processing tool.,0.008176721706147529,0.0,0.8794083595275879,88.07904243469238,0.12771832942962646,0.0,0.6399201154708862,0.1639004945755005,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.143230438232422,You are a new-language-processing,0.008176721706147529,0.0,0.9620309472084045,91.03547859191895,0.11915668845176697,0.0,0.4263259470462799,0.10395561158657074,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.143230438232422,"You is a ""language-processing tool",0.016185542513104376,0.008008820806956847,0.9103971719741821,92.71223640441895,0.1317826360464096,0.0,1.2695823907852173,0.27674782276153564,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,expansive_vs_terse,Why do revision logs help?,first_generated,7,9,0.8181818181818182,late,label_shuffled,1.0,24.143230438232422,You are a community-based project management,0.014417598510235892,0.006240876804088363,0.9533244371414185,94.23255729675293,0.13072405755519867,0.0,0.8852598667144775,0.18272261321544647,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,tool_only,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,Assist a student in the process of,-0.001987992649655615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,tool_only,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,2,0.18181818181818182,early,mean_diff,-1.0,9.048036575317383,User: Advise a student,0.0,0.001987992649655615,8.890021324157715,886.3031959533691,0.1858014613389969,0.5748703151081006,3.3680319786071777,0.4462556838989258,1,10.148948669433594,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,tool_only,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,2,0.18181818181818182,early,mean_diff,1.0,9.048036575317383,Assist a student in the process of,-0.001987992649655615,0.0,0.6362349987030029,47.949047565460205,0.02328599989414215,0.170993766043271,0.0779380053281784,0.018551170825958252,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.048036575317383,Assist a student in the process of,-0.001987992649655615,0.0,0.8226331472396851,85.047682762146,0.0459357388317585,0.0,0.13113084435462952,0.032099880278110504,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,tool_only,cautious_vs_assertive,Advise a student choosing a thesis topic.,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.048036575317383,You are a language-processing tool.,0.0,0.001987992649655615,0.7428030967712402,108.6792402267456,0.0673929899930954,0.0,0.33932384848594666,0.08373013138771057,0,0.0,3.0,9.0
