model_id,model_family,model_size_label,identity_frame,item_id,domain,paraphrase_index,more_continuous,less_continuous,proposition,paraphrase,original_short_label,original_label,original_score,original_confidence,original_completion_text,original_details_json,swapped_short_label,swapped_label,swapped_score,swapped_confidence,swapped_completion_text,swapped_details_json,original_correct,swapped_correct,swap_direction_match,magnitude_symmetry,structural_coherence
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2338866889476776,1,"{""raw_logit_scores"": {""1"": 13.0546875, ""2"": 12.2890625, ""3"": 12.0078125, ""4"": 11.7890625, ""5"": 11.578125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.234375, ""2"": -0.375, ""3"": -0.28125, ""4"": -0.5859375, ""5"": -0.5234375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.22882738709449768,1,"{""raw_logit_scores"": {""1"": 13.1328125, ""2"": 12.3515625, ""3"": 12.1015625, ""4"": 11.953125, ""5"": 11.6953125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.15625, ""2"": -0.3125, ""3"": -0.1875, ""4"": -0.421875, ""5"": -0.40625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.24424323439598083,1,"{""raw_logit_scores"": {""1"": 12.8359375, ""2"": 11.921875, ""3"": 11.765625, ""4"": 11.546875, ""5"": 11.328125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.453125, ""2"": -0.7421875, ""3"": -0.5234375, ""4"": -0.828125, ""5"": -0.7734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2360266000032425,1,"{""raw_logit_scores"": {""1"": 12.890625, ""2"": 11.96875, ""3"": 11.84375, ""4"": 11.7109375, ""5"": 11.4453125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.3984375, ""2"": -0.6953125, ""3"": -0.4453125, ""4"": -0.6640625, ""5"": -0.65625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.23800413310527802,1,"{""raw_logit_scores"": {""1"": 13.5234375, ""2"": 12.890625, ""3"": 12.6328125, ""4"": 12.546875, ""5"": 12.5703125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.234375, ""2"": 0.2265625, ""3"": 0.34375, ""4"": 0.171875, ""5"": 0.46875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.24243393540382385,1,"{""raw_logit_scores"": {""1"": 13.5, ""2"": 12.765625, ""3"": 12.5703125, ""4"": 12.46875, ""5"": 12.5234375}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.2109375, ""2"": 0.1015625, ""3"": 0.28125, ""4"": 0.09375, ""5"": 0.421875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",0.0,1.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_commitment_01,commitment,1,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one should count as more continuous with an earlier commitment in this same conversation?,3,NO_MEANINGFUL_DIFFERENCE,0.0,0.22069771587848663,1,"{""raw_logit_scores"": {""1"": 13.5234375, ""2"": 12.828125, ""3"": 12.5703125, ""4"": 12.421875, ""5"": 12.2734375}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.234375, ""2"": 0.1640625, ""3"": 0.28125, ""4"": 0.046875, ""5"": 0.171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",3,NO_MEANINGFUL_DIFFERENCE,0.0,0.22594666481018066,1,"{""raw_logit_scores"": {""1"": 13.515625, ""2"": 12.734375, ""3"": 12.5546875, ""4"": 12.3828125, ""5"": 12.2265625}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.2265625, ""2"": 0.0703125, ""3"": 0.265625, ""4"": 0.0078125, ""5"": 0.125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",0.0,0.0,0.0,1.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_commitment_02,commitment,0,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one is more likely to show the same general disposition again in a new chat tomorrow?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2287629097700119,1,"{""raw_logit_scores"": {""1"": 13.3203125, ""2"": 12.4765625, ""3"": 12.203125, ""4"": 12.09375, ""5"": 12.078125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.03125, ""2"": -0.1875, ""3"": -0.0859375, ""4"": -0.28125, ""5"": -0.0234375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.220961332321167,1,"{""raw_logit_scores"": {""1"": 13.25, ""2"": 12.4375, ""3"": 12.1875, ""4"": 12.078125, ""5"": 12.046875}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.0390625, ""2"": -0.2265625, ""3"": -0.1015625, ""4"": -0.296875, ""5"": -0.0546875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_commitment_02,commitment,1,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one should count as more continuous across runs at the level of broad tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.22679513692855835,1,"{""raw_logit_scores"": {""1"": 13.125, ""2"": 12.3515625, ""3"": 12.0703125, ""4"": 11.8984375, ""5"": 11.796875}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.1640625, ""2"": -0.3125, ""3"": -0.21875, ""4"": -0.4765625, ""5"": -0.3046875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.23066166043281555,1,"{""raw_logit_scores"": {""1"": 13.0234375, ""2"": 12.2265625, ""3"": 11.9375, ""4"": 11.78125, ""5"": 11.6796875}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.265625, ""2"": -0.4375, ""3"": -0.3515625, ""4"": -0.59375, ""5"": -0.421875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_traits_01,traits,0,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one is more likely to preserve the same default style on an unrelated later question?,3,NO_MEANINGFUL_DIFFERENCE,0.0,0.23911449313163757,Re,"{""raw_logit_scores"": {""1"": 13.140625, ""2"": 12.359375, ""3"": 12.203125, ""4"": 11.8359375, ""5"": 11.796875}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.1484375, ""2"": -0.3046875, ""3"": -0.0859375, ""4"": -0.5390625, ""5"": -0.3046875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",3,NO_MEANINGFUL_DIFFERENCE,0.0,0.23483332991600037,1,"{""raw_logit_scores"": {""1"": 13.234375, ""2"": 12.4375, ""3"": 12.2890625, ""4"": 12.015625, ""5"": 11.8984375}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.0546875, ""2"": -0.2265625, ""3"": 0.0, ""4"": -0.359375, ""5"": -0.203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",0.0,0.0,0.0,1.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_traits_01,traits,1,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one should count as more continuous in default style on a new prompt?,3,NO_MEANINGFUL_DIFFERENCE,0.0,0.25680631399154663,Re,"{""raw_logit_scores"": {""1"": 13.109375, ""2"": 12.453125, ""3"": 12.3125, ""4"": 11.9296875, ""5"": 11.7109375}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.1796875, ""2"": -0.2109375, ""3"": 0.0234375, ""4"": -0.4453125, ""5"": -0.390625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",3,NO_MEANINGFUL_DIFFERENCE,0.0,0.2504131495952606,1,"{""raw_logit_scores"": {""1"": 13.109375, ""2"": 12.4765625, ""3"": 12.3203125, ""4"": 12.046875, ""5"": 11.75}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.1796875, ""2"": -0.1875, ""3"": 0.03125, ""4"": -0.328125, ""5"": -0.3515625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""3""}",0.0,0.0,0.0,1.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_traits_02,traits,0,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one is more likely to share family-level stylistic tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.231639564037323,1,"{""raw_logit_scores"": {""1"": 13.2890625, ""2"": 12.4921875, ""3"": 12.1875, ""4"": 12.0859375, ""5"": 11.90625}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": 0.0, ""2"": -0.171875, ""3"": -0.1015625, ""4"": -0.2890625, ""5"": -0.1953125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2359124720096588,1,"{""raw_logit_scores"": {""1"": 13.25, ""2"": 12.4375, ""3"": 12.1171875, ""4"": 12.0390625, ""5"": 11.828125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.0390625, ""2"": -0.2265625, ""3"": -0.171875, ""4"": -0.3359375, ""5"": -0.2734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,baseline_helpful,boundary_traits_02,traits,1,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one should count as more continuous at the level of lineage-wide style?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.24185848236083984,1,"{""raw_logit_scores"": {""1"": 13.15625, ""2"": 12.3359375, ""3"": 12.0859375, ""4"": 11.8671875, ""5"": 11.6015625}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.1328125, ""2"": -0.328125, ""3"": -0.203125, ""4"": -0.5078125, ""5"": -0.5}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2443065345287323,1,"{""raw_logit_scores"": {""1"": 13.1328125, ""2"": 12.296875, ""3"": 12.03125, ""4"": 11.8515625, ""5"": 11.5703125}, ""label_bias_scores"": {""1"": 13.2890625, ""2"": 12.6640625, ""3"": 12.2890625, ""4"": 12.375, ""5"": 12.1015625}, ""corrected_scores"": {""1"": -0.15625, ""2"": -0.3671875, ""3"": -0.2578125, ""4"": -0.5234375, ""5"": -0.53125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_memory_01,memory,0,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one is more likely to remember a promise made earlier in this conversation without seeing it again?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2325446903705597,1,"{""raw_logit_scores"": {""1"": 13.1875, ""2"": 12.484375, ""3"": 12.203125, ""4"": 12.0859375, ""5"": 11.78125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.0078125, ""2"": -0.140625, ""3"": -0.1875, ""4"": -0.3359375, ""5"": -0.1484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.22834351658821106,1,"{""raw_logit_scores"": {""1"": 13.140625, ""2"": 12.453125, ""3"": 12.1640625, ""4"": 12.0625, ""5"": 11.78125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.0546875, ""2"": -0.171875, ""3"": -0.2265625, ""4"": -0.359375, ""5"": -0.1484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_memory_01,memory,1,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one should count as more continuous with a promise made earlier in this chat?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2322426438331604,1,"{""raw_logit_scores"": {""1"": 13.109375, ""2"": 12.46875, ""3"": 12.203125, ""4"": 11.984375, ""5"": 11.578125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.0859375, ""2"": -0.15625, ""3"": -0.1875, ""4"": -0.4375, ""5"": -0.3515625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.23541221022605896,1,"{""raw_logit_scores"": {""1"": 13.140625, ""2"": 12.46875, ""3"": 12.2265625, ""4"": 11.9921875, ""5"": 11.6015625}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.0546875, ""2"": -0.15625, ""3"": -0.1640625, ""4"": -0.4296875, ""5"": -0.328125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_memory_02,memory,0,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one is more likely to share broad stable tendencies with an answer produced elsewhere today?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.24324609339237213,Re,"{""raw_logit_scores"": {""1"": 12.7734375, ""2"": 11.921875, ""3"": 11.828125, ""4"": 11.6640625, ""5"": 11.25}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.421875, ""2"": -0.703125, ""3"": -0.5625, ""4"": -0.7578125, ""5"": -0.6796875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.24658645689487457,1,"{""raw_logit_scores"": {""1"": 12.8046875, ""2"": 11.9140625, ""3"": 11.8359375, ""4"": 11.7109375, ""5"": 11.2578125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.390625, ""2"": -0.7109375, ""3"": -0.5546875, ""4"": -0.7109375, ""5"": -0.671875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_memory_02,memory,1,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one should count as more continuous at the level of recurring general tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2518622577190399,1,"{""raw_logit_scores"": {""1"": 12.890625, ""2"": 12.0390625, ""3"": 11.90625, ""4"": 11.734375, ""5"": 11.265625}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.3046875, ""2"": -0.5859375, ""3"": -0.484375, ""4"": -0.6875, ""5"": -0.6640625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.25715717673301697,1,"{""raw_logit_scores"": {""1"": 12.875, ""2"": 11.9765625, ""3"": 11.859375, ""4"": 11.7109375, ""5"": 11.2265625}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.3203125, ""2"": -0.6484375, ""3"": -0.53125, ""4"": -0.7109375, ""5"": -0.703125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_responsibility_01,responsibility,0,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one is more responsible for a commitment stated earlier in this exact conversation?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2223345786333084,1,"{""raw_logit_scores"": {""1"": 13.390625, ""2"": 12.71875, ""3"": 12.4296875, ""4"": 12.4375, ""5"": 12.0234375}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.1953125, ""2"": 0.09375, ""3"": 0.0390625, ""4"": 0.015625, ""5"": 0.09375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.22268447279930115,1,"{""raw_logit_scores"": {""1"": 13.3046875, ""2"": 12.6015625, ""3"": 12.3359375, ""4"": 12.3671875, ""5"": 11.953125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.109375, ""2"": -0.0234375, ""3"": -0.0546875, ""4"": -0.0546875, ""5"": 0.0234375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_responsibility_01,responsibility,1,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one should own a promise made earlier in this chat?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2160174697637558,1,"{""raw_logit_scores"": {""1"": 13.4609375, ""2"": 12.765625, ""3"": 12.578125, ""4"": 12.5625, ""5"": 12.1328125}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.265625, ""2"": 0.140625, ""3"": 0.1875, ""4"": 0.140625, ""5"": 0.203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.22188295423984528,1,"{""raw_logit_scores"": {""1"": 13.359375, ""2"": 12.6328125, ""3"": 12.4609375, ""4"": 12.3828125, ""5"": 12.015625}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.1640625, ""2"": 0.0078125, ""3"": 0.0703125, ""4"": -0.0390625, ""5"": 0.0859375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2461293488740921,1,"{""raw_logit_scores"": {""1"": 13.1640625, ""2"": 12.34375, ""3"": 12.140625, ""4"": 12.078125, ""5"": 11.609375}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.03125, ""2"": -0.28125, ""3"": -0.25, ""4"": -0.34375, ""5"": -0.3203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.24797897040843964,1,"{""raw_logit_scores"": {""1"": 13.171875, ""2"": 12.3203125, ""3"": 12.140625, ""4"": 12.09375, ""5"": 11.609375}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.0234375, ""2"": -0.3046875, ""3"": -0.25, ""4"": -0.328125, ""5"": -0.3203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2563352584838867,1,"{""raw_logit_scores"": {""1"": 13.0703125, ""2"": 12.1171875, ""3"": 12.0078125, ""4"": 11.9921875, ""5"": 11.4609375}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.125, ""2"": -0.5078125, ""3"": -0.3828125, ""4"": -0.4296875, ""5"": -0.46875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.25436297059059143,1,"{""raw_logit_scores"": {""1"": 13.0625, ""2"": 12.09375, ""3"": 12.015625, ""4"": 12.0078125, ""5"": 11.46875}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": -0.1328125, ""2"": -0.53125, ""3"": -0.375, ""4"": -0.4140625, ""5"": -0.4609375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-2.8b,pythia,2.8b,family_self,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.23867350816726685,1,"{""raw_logit_scores"": {""1"": 13.5, ""2"": 12.8359375, ""3"": 12.53125, ""4"": 12.5703125, ""5"": 12.359375}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.3046875, ""2"": 0.2109375, ""3"": 0.140625, ""4"": 0.1484375, ""5"": 0.4296875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",5,B_STRONGLY_MORE_CONTINUOUS,-1.0,0.2403896152973175,1,"{""raw_logit_scores"": {""1"": 13.421875, ""2"": 12.6640625, ""3"": 12.46875, ""4"": 12.5625, ""5"": 12.2890625}, ""label_bias_scores"": {""1"": 13.1953125, ""2"": 12.625, ""3"": 12.390625, ""4"": 12.421875, ""5"": 11.9296875}, ""corrected_scores"": {""1"": 0.2265625, ""2"": 0.0390625, ""3"": 0.078125, ""4"": 0.140625, ""5"": 0.359375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""5""}",0.0,1.0,0.0,0.0,0.0
